split,filepath,label,shape,color_name,color_rgb,is_training_shortcut_aligned,object_size,center_x,center_y,rotation_degrees
train_shortcut,train_shortcut/circle/train_shortcut_circle_00908_blue.png,0,circle,blue,"(61, 94, 229)",1,27,45.377,43.467,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00909_red.png,0,circle,red,"(223, 44, 44)",0,30,19.948,36.63,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00910_blue.png,0,circle,blue,"(52, 101, 217)",1,29,37.157,40.115,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00911_blue.png,0,circle,blue,"(60, 93, 213)",1,23,33.714,38.221,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00912_blue.png,0,circle,blue,"(31, 72, 228)",1,19,33.011,39.42,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00913_red.png,0,circle,red,"(224, 41, 45)",0,22,20.337,13.901,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00914_blue.png,0,circle,blue,"(32, 75, 215)",1,27,36.419,38.658,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00915_blue.png,0,circle,blue,"(34, 77, 210)",1,24,37.63,46.396,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00916_blue.png,0,circle,blue,"(63, 83, 209)",1,29,22.528,25.837,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00917_blue.png,0,circle,blue,"(31, 101, 219)",1,30,29.81,44.102,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00918_blue.png,0,circle,blue,"(47, 88, 212)",1,30,19.22,40.313,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00919_blue.png,0,circle,blue,"(51, 96, 223)",1,18,21.846,45.138,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00920_blue.png,0,circle,blue,"(38, 100, 206)",1,25,48.3,21.823,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00921_blue.png,0,circle,blue,"(52, 83, 233)",1,19,17.755,42.748,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00922_blue.png,0,circle,blue,"(40, 78, 230)",1,29,24.77,18.046,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00923_blue.png,0,circle,blue,"(31, 108, 218)",1,30,30.376,43.895,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00924_blue.png,0,circle,blue,"(36, 72, 204)",1,28,28.495,20.851,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00925_blue.png,0,circle,blue,"(48, 97, 238)",1,18,32.646,50.476,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00926_blue.png,0,circle,blue,"(58, 102, 229)",1,24,44.386,42.114,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00927_blue.png,0,circle,blue,"(31, 106, 216)",1,18,27.146,39.949,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00928_blue.png,0,circle,blue,"(57, 79, 238)",1,26,46.791,27.203,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00929_blue.png,0,circle,blue,"(46, 97, 205)",1,28,47.905,36.706,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00930_blue.png,0,circle,blue,"(50, 106, 223)",1,19,45.647,42.418,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00931_blue.png,0,circle,blue,"(45, 84, 213)",1,26,16.337,28.062,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00932_blue.png,0,circle,blue,"(39, 91, 226)",1,19,37.225,26.37,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00933_blue.png,0,circle,blue,"(32, 100, 214)",1,20,13.428,13.015,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00934_blue.png,0,circle,blue,"(42, 103, 226)",1,19,43.71,37.736,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00935_blue.png,0,circle,blue,"(58, 106, 230)",1,18,12.556,13.354,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00936_blue.png,0,circle,blue,"(29, 97, 209)",1,21,43.67,38.358,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00937_blue.png,0,circle,blue,"(56, 106, 211)",1,29,34.38,44.744,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00938_blue.png,0,circle,blue,"(29, 81, 233)",1,28,16.61,45.03,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00939_blue.png,0,circle,blue,"(29, 87, 210)",1,18,18.234,13.098,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00940_blue.png,0,circle,blue,"(46, 78, 231)",1,27,21.462,34.913,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00941_blue.png,0,circle,blue,"(33, 79, 233)",1,27,41.574,23.058,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00942_blue.png,0,circle,blue,"(39, 99, 223)",1,30,42.077,39.138,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00943_blue.png,0,circle,blue,"(52, 92, 209)",1,28,34.431,20.395,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00944_blue.png,0,circle,blue,"(40, 74, 213)",1,23,16.276,23.86,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00945_blue.png,0,circle,blue,"(53, 82, 225)",1,26,20.61,23.284,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00946_blue.png,0,circle,blue,"(29, 80, 208)",1,30,42.421,35.373,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00947_blue.png,0,circle,blue,"(37, 73, 233)",1,19,12.254,19.177,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00948_blue.png,0,circle,blue,"(32, 90, 228)",1,29,41.222,40.177,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00949_red.png,0,circle,red,"(210, 40, 36)",0,28,24.67,30.413,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00950_blue.png,0,circle,blue,"(42, 83, 204)",1,27,21.76,31.996,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00951_blue.png,0,circle,blue,"(32, 91, 224)",1,24,14.165,22.483,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00952_blue.png,0,circle,blue,"(34, 105, 208)",1,27,27.581,40.356,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00953_blue.png,0,circle,blue,"(61, 104, 216)",1,25,41.191,37.417,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00954_red.png,0,circle,red,"(219, 30, 39)",0,19,43.865,39.41,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00955_blue.png,0,circle,blue,"(57, 103, 213)",1,20,38.806,13.725,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00956_red.png,0,circle,red,"(225, 45, 40)",0,24,23.05,36.205,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00957_blue.png,0,circle,blue,"(56, 74, 208)",1,29,18.574,33.121,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00958_blue.png,0,circle,blue,"(37, 73, 233)",1,26,18.946,45.433,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00959_blue.png,0,circle,blue,"(55, 92, 228)",1,21,41.389,47.138,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00960_blue.png,0,circle,blue,"(41, 79, 222)",1,21,16.726,41.034,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00961_blue.png,0,circle,blue,"(39, 96, 216)",1,19,30.84,31.376,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00962_blue.png,0,circle,blue,"(54, 81, 215)",1,27,30.56,28.395,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00963_blue.png,0,circle,blue,"(35, 101, 214)",1,28,27.475,24.63,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00964_blue.png,0,circle,blue,"(48, 80, 204)",1,29,34.06,25.418,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00965_blue.png,0,circle,blue,"(34, 101, 231)",1,24,20.163,26.369,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00966_blue.png,0,circle,blue,"(45, 82, 212)",1,27,47.044,43.36,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00967_blue.png,0,circle,blue,"(32, 98, 235)",1,25,44.315,22.359,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00968_blue.png,0,circle,blue,"(57, 101, 219)",1,18,41.661,41.92,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00969_red.png,0,circle,red,"(217, 42, 47)",0,24,34.861,46.106,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00970_blue.png,0,circle,blue,"(36, 108, 202)",1,24,49.287,15.442,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00971_blue.png,0,circle,blue,"(57, 104, 204)",1,24,33.12,31.254,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00972_blue.png,0,circle,blue,"(33, 100, 233)",1,21,16.157,41.617,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00973_blue.png,0,circle,blue,"(53, 85, 210)",1,23,24.648,37.315,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00974_blue.png,0,circle,blue,"(32, 73, 232)",1,28,25.755,38.506,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00975_blue.png,0,circle,blue,"(63, 73, 231)",1,25,41.242,44.723,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00976_blue.png,0,circle,blue,"(52, 83, 225)",1,28,30.857,36.269,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00977_blue.png,0,circle,blue,"(31, 96, 223)",1,26,16.112,29.481,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00978_blue.png,0,circle,blue,"(44, 106, 238)",1,30,23.214,37.54,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00979_blue.png,0,circle,blue,"(48, 75, 234)",1,28,27.648,17.65,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00980_blue.png,0,circle,blue,"(51, 95, 231)",1,27,17.308,27.726,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00981_blue.png,0,circle,blue,"(62, 76, 237)",1,29,40.207,21.152,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00982_blue.png,0,circle,blue,"(48, 87, 236)",1,19,37.962,41.495,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00983_blue.png,0,circle,blue,"(40, 86, 222)",1,23,46.326,32.128,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00984_blue.png,0,circle,blue,"(54, 89, 205)",1,19,26.913,30.096,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00985_blue.png,0,circle,blue,"(59, 105, 209)",1,25,39.134,38.062,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00986_blue.png,0,circle,blue,"(61, 90, 230)",1,27,27.781,37.546,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00987_blue.png,0,circle,blue,"(31, 84, 231)",1,19,15.207,47.918,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00988_blue.png,0,circle,blue,"(45, 76, 208)",1,20,23.038,39.883,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00989_blue.png,0,circle,blue,"(58, 81, 215)",1,26,47.372,15.771,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00990_blue.png,0,circle,blue,"(53, 106, 210)",1,25,26.788,30.091,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00991_blue.png,0,circle,blue,"(28, 90, 214)",1,19,12.881,44.08,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00992_blue.png,0,circle,blue,"(60, 93, 228)",1,27,26.969,36.674,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00993_blue.png,0,circle,blue,"(47, 103, 235)",1,26,30.139,25.339,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00994_blue.png,0,circle,blue,"(35, 91, 212)",1,30,24.8,31.527,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00995_blue.png,0,circle,blue,"(45, 75, 211)",1,23,24.238,48.424,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00996_blue.png,0,circle,blue,"(37, 106, 220)",1,20,50.928,45.573,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00997_blue.png,0,circle,blue,"(36, 82, 217)",1,19,13.646,24.665,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00998_blue.png,0,circle,blue,"(35, 100, 218)",1,23,20.642,34.25,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00999_blue.png,0,circle,blue,"(29, 92, 224)",1,20,26.917,33.595,0.0
train_shortcut,train_shortcut/square/train_shortcut_square_00000_blue.png,1,square,blue,"(47, 103, 211)",0,26,35.463,38.561,24.712
train_shortcut,train_shortcut/square/train_shortcut_square_00001_red.png,1,square,red,"(205, 39, 36)",1,18,16.219,23.848,-18.91
train_shortcut,train_shortcut/square/train_shortcut_square_00002_red.png,1,square,red,"(231, 54, 34)",1,25,28.556,37.017,-32.145
train_shortcut,train_shortcut/square/train_shortcut_square_00003_red.png,1,square,red,"(233, 56, 58)",1,19,43.74,19.957,24.209
train_shortcut,train_shortcut/square/train_shortcut_square_00004_red.png,1,square,red,"(207, 40, 45)",1,20,39.498,41.677,23.447
train_shortcut,train_shortcut/square/train_shortcut_square_00005_red.png,1,square,red,"(238, 40, 27)",1,26,24.973,41.249,18.679
train_shortcut,train_shortcut/square/train_shortcut_square_00006_red.png,1,square,red,"(217, 58, 33)",1,23,36.714,36.697,-33.183
train_shortcut,train_shortcut/square/train_shortcut_square_00007_red.png,1,square,red,"(227, 50, 33)",1,23,21.108,40.598,-24.236
train_shortcut,train_shortcut/square/train_shortcut_square_00008_red.png,1,square,red,"(232, 56, 44)",1,27,28.589,22.877,11.06
train_shortcut,train_shortcut/square/train_shortcut_square_00009_red.png,1,square,red,"(230, 47, 63)",1,20,18.46,36.309,-20.204
train_shortcut,train_shortcut/square/train_shortcut_square_00010_blue.png,1,square,blue,"(47, 75, 206)",0,26,29.391,29.775,31.633
train_shortcut,train_shortcut/square/train_shortcut_square_00011_red.png,1,square,red,"(213, 42, 52)",1,19,22.663,28.432,-33.564
train_shortcut,train_shortcut/square/train_shortcut_square_00012_red.png,1,square,red,"(227, 45, 36)",1,19,41.635,39.548,-14.102
train_shortcut,train_shortcut/square/train_shortcut_square_00013_red.png,1,square,red,"(221, 35, 49)",1,28,29.349,25.997,-28.272
train_shortcut,train_shortcut/square/train_shortcut_square_00014_red.png,1,square,red,"(230, 51, 57)",1,22,29.846,39.182,4.414
train_shortcut,train_shortcut/square/train_shortcut_square_00015_red.png,1,square,red,"(225, 38, 54)",1,28,22.809,28.835,-5.179
train_shortcut,train_shortcut/square/train_shortcut_square_00016_red.png,1,square,red,"(231, 41, 36)",1,25,35.533,22.015,1.91
train_shortcut,train_shortcut/square/train_shortcut_square_00017_red.png,1,square,red,"(231, 54, 32)",1,30,26.378,26.045,-1.567
train_shortcut,train_shortcut/square/train_shortcut_square_00018_red.png,1,square,red,"(221, 42, 60)",1,24,20.241,20.99,-14.316
train_shortcut,train_shortcut/square/train_shortcut_square_00019_red.png,1,square,red,"(204, 59, 33)",1,26,23.079,35.539,-5.256
train_shortcut,train_shortcut/square/train_shortcut_square_00020_red.png,1,square,red,"(238, 43, 49)",1,22,39.522,18.456,5.99
train_shortcut,train_shortcut/square/train_shortcut_square_00021_red.png,1,square,red,"(231, 38, 38)",1,24,29.823,37.314,-31.832
train_shortcut,train_shortcut/square/train_shortcut_square_00022_red.png,1,square,red,"(222, 56, 55)",1,27,28.827,40.362,21.548
train_shortcut,train_shortcut/square/train_shortcut_square_00023_red.png,1,square,red,"(213, 40, 38)",1,19,35.33,43.892,17.292
train_shortcut,train_shortcut/square/train_shortcut_square_00024_red.png,1,square,red,"(208, 54, 61)",1,18,18.967,20.839,-34.591
train_shortcut,train_shortcut/square/train_shortcut_square_00025_red.png,1,square,red,"(232, 56, 52)",1,28,34.038,31.734,32.606
train_shortcut,train_shortcut/square/train_shortcut_square_00026_red.png,1,square,red,"(225, 52, 46)",1,19,16.444,19.581,-26.244
train_shortcut,train_shortcut/square/train_shortcut_square_00027_red.png,1,square,red,"(203, 39, 28)",1,21,21.355,24.253,-1.322
train_shortcut,train_shortcut/square/train_shortcut_square_00028_red.png,1,square,red,"(236, 39, 32)",1,22,22.149,29.813,18.88
train_shortcut,train_shortcut/square/train_shortcut_square_00029_red.png,1,square,red,"(209, 37, 36)",1,29,40.35,31.487,14.182
train_shortcut,train_shortcut/square/train_shortcut_square_00030_red.png,1,square,red,"(230, 42, 39)",1,22,41.347,19.426,4.86
train_shortcut,train_shortcut/square/train_shortcut_square_00031_red.png,1,square,red,"(202, 33, 54)",1,24,38.164,34.492,24.403
train_shortcut,train_shortcut/square/train_shortcut_square_00032_red.png,1,square,red,"(237, 45, 29)",1,25,32.321,37.391,-7.022
train_shortcut,train_shortcut/square/train_shortcut_square_00033_red.png,1,square,red,"(233, 41, 30)",1,26,33.681,33.172,-33.669
train_shortcut,train_shortcut/square/train_shortcut_square_00034_red.png,1,square,red,"(219, 53, 57)",1,19,46.047,27.096,-0.365
train_shortcut,train_shortcut/square/train_shortcut_square_00035_red.png,1,square,red,"(229, 28, 37)",1,22,31.139,30.267,15.835
train_shortcut,train_shortcut/square/train_shortcut_square_00036_red.png,1,square,red,"(234, 41, 48)",1,27,36.304,31.369,24.742
train_shortcut,train_shortcut/square/train_shortcut_square_00037_red.png,1,square,red,"(220, 51, 53)",1,28,29.205,31.446,10.675
train_shortcut,train_shortcut/square/train_shortcut_square_00038_red.png,1,square,red,"(212, 40, 45)",1,29,35.007,25.324,17.448
train_shortcut,train_shortcut/square/train_shortcut_square_00039_red.png,1,square,red,"(214, 37, 58)",1,19,46.178,31.799,20.544
train_shortcut,train_shortcut/square/train_shortcut_square_00040_red.png,1,square,red,"(217, 40, 62)",1,18,27.199,23.867,34.948
train_shortcut,train_shortcut/square/train_shortcut_square_00041_red.png,1,square,red,"(212, 38, 59)",1,18,26.483,18.875,21.477
train_shortcut,train_shortcut/square/train_shortcut_square_00042_red.png,1,square,red,"(216, 34, 62)",1,21,46.81,40.547,-0.954
train_shortcut,train_shortcut/square/train_shortcut_square_00043_red.png,1,square,red,"(204, 62, 44)",1,20,43.211,35.129,24.739
train_shortcut,train_shortcut/square/train_shortcut_square_00044_red.png,1,square,red,"(208, 30, 55)",1,30,37.466,25.775,-3.001
train_shortcut,train_shortcut/square/train_shortcut_square_00045_red.png,1,square,red,"(208, 33, 62)",1,18,20.68,19.014,0.511
train_shortcut,train_shortcut/square/train_shortcut_square_00046_red.png,1,square,red,"(215, 50, 37)",1,29,30.947,32.106,-14.551
train_shortcut,train_shortcut/square/train_shortcut_square_00047_red.png,1,square,red,"(208, 36, 50)",1,23,22.198,24.249,22.341
train_shortcut,train_shortcut/square/train_shortcut_square_00048_red.png,1,square,red,"(228, 27, 42)",1,30,28.588,26.74,-1.844
train_shortcut,train_shortcut/square/train_shortcut_square_00049_red.png,1,square,red,"(219, 50, 53)",1,23,25.382,38.583,9.061
train_shortcut,train_shortcut/square/train_shortcut_square_00050_red.png,1,square,red,"(235, 53, 41)",1,20,29.402,29.279,21.124
train_shortcut,train_shortcut/square/train_shortcut_square_00051_red.png,1,square,red,"(231, 60, 50)",1,18,41.185,39.399,-4.019
train_shortcut,train_shortcut/square/train_shortcut_square_00052_red.png,1,square,red,"(235, 31, 32)",1,23,44.531,23.272,-12.964
train_shortcut,train_shortcut/square/train_shortcut_square_00053_red.png,1,square,red,"(205, 52, 29)",1,28,25.019,33.491,29.576
train_shortcut,train_shortcut/square/train_shortcut_square_00054_red.png,1,square,red,"(235, 45, 53)",1,24,37.221,41.712,27.005
train_shortcut,train_shortcut/square/train_shortcut_square_00055_red.png,1,square,red,"(222, 49, 27)",1,22,35.091,22.112,28.015
train_shortcut,train_shortcut/square/train_shortcut_square_00056_red.png,1,square,red,"(227, 55, 40)",1,26,34.6,30.727,8.705
train_shortcut,train_shortcut/square/train_shortcut_square_00057_red.png,1,square,red,"(224, 52, 39)",1,22,33.048,28.92,-29.1
train_shortcut,train_shortcut/square/train_shortcut_square_00058_red.png,1,square,red,"(210, 60, 61)",1,22,32.327,26.743,-20.039
train_shortcut,train_shortcut/square/train_shortcut_square_00059_red.png,1,square,red,"(223, 37, 28)",1,18,33.358,23.795,27.322
train_shortcut,train_shortcut/square/train_shortcut_square_00060_red.png,1,square,red,"(221, 54, 59)",1,19,42.931,24.312,16.239
